,comment_text,comment_date,comment_time
0,空头们试图做空券商打压指数，目前看来已经失败，趁着券商还没起来最好把券赶紧买回，不然将左右打脸,09-04 15:06,09-04
0,今天得空了再练练手这个阶段拿出一成仓做做T还是有的玩。,09-04 15:23,09-04
0,放着不动，静等回本！,09-04 15:23,09-04
0,弱反弹，不出关三月,09-04 15:24,09-04
0,涨了大盘一半，垃圾玩意,09-04 15:32,09-04
0,有回购这个紧箍咒还想涨？,09-04 15:33,09-04
0,东财：今日收盘控盘系数为31,09-04 15:33,09-04
0,换手率1.72，量还在，能玩。,09-04 15:47,09-04
0,直真科技还是格局？,09-04 15:51,09-04
0,直真科技还是格局？,09-04 16:04,09-04
0,今天如果大盘不好的话，东财又是绿的！,09-04 16:06,09-04
0,对于长期执有股票的股民优先申购新股，鼓励长期执股。间接限制量化交易。,09-04 16:07,09-04
0,趋势弱于大盘,09-04 16:10,09-04
0,今日收盘后写在这里，大盘继续放量上攻，券商前期涨幅关系，回撤较大，有跟涨需求，明日大盘看券商，券商看东财,09-04 16:11,09-04
0,上贴：券商止跌，尾盘站上3133看多周一3110/3123-3144/3153猜想：1.先看下外围和周末利好(决定高低开盘)，冲高回落，震荡收阳2.杂毛小券退二线，中大券震荡蓄势第三波3.九月上旬都是震荡消化828墓碑K操作：1.破5日，每次冲高靠近5日线，卖了再说！上5日，每次回踩靠近5日线，买了再说！2.上午冲高卖下午砸盘吸胜率高。3.没有牛S，只有震荡牛局部牛，放弃幻想，拥抱T族。落子：...,09-04 16:21,09-04
0,东方财富主要以金融数据终端为载体，通过PC端、移动端，向海量用户提供专业化金融数据服务$创业板ETF（159915）$,09-04 16:23,09-04
0,东方财富发广告自己回购自己股票,09-04 16:27,09-04
0,中达安怎么操作？谢谢,09-04 16:28,09-04
0,尾盘16.08上车了，之前一直买不了创业板的，没想到是权限没开通，今天一开痛，就来买点东方财富感谢一下，我想体验一把一天20cm的感觉，无论向上还是向下，明天能不能给个机会让我开开眼，主板玩的不刺激，波动幅度太小了，还是这里刺激，散户又多，我喜欢人多的地方，涨跌都无所谓，主要是热闹。,09-04 16:45,09-04
0,大盘分析：没有北向上证总算是收红了，这点比预期的要强。现在成交量来到了7454亿。上证全天红盘震荡，居然还冲了一把，为了保住开门红，板块拉了十几个，比昨天还离谱。期货黑色系类全部上涨橡胶，玻璃这些都是在涨，所以刺激了今天煤炭、钢铁拉升，这都是多久没涨过的东西了。金r里面又拉了银h，保险护盘，消费类也是一堆，家居，汽车，新零售，白酒，酒店餐饮，食品饮料，后面还拉天然气，减速器也是有资j回流。就这样创...,09-04 17:00,09-04
0,猜一猜明日开盘价是15.80还是16.05,09-04 17:01,09-04
0,好股配红酒,09-04 17:02,09-04
0,明天怎么走？,09-04 17:06,09-04
0,头顶上一座大山，你告诉我要几万亿能起来？,09-04 17:09,09-04
0,回购不会涨太多,09-04 17:10,09-04
0,关于量化这一波，我是建议大家没亏的先离开证券，大多数是自营盘,09-04 17:10,09-04
0,大盘这么好，东方财富才涨了那么点。如果大盘绿了，它不知道会怎样？,09-04 17:11,09-04
0,套了快5个月了，解套就走，不再犹豫,09-04 17:11,09-04
0,券商还有一个大利好，即调整并延长交易时间之措施还未公布！估计应该在这个月出台并落地！,09-04 17:11,09-04
0,回购什么时候开始,09-04 17:18,09-04
0,起不来的，会跌到14元内。,09-04 17:18,09-04
0,今天可能让不少人失望了，都没跑过大盘。其实就这样每天能涨一毛不也挺好的,09-04 17:21,09-04
0,东财又现揉搓K，明天开涨。,09-04 17:32,09-04
0,喜大奔普，普天同庆,09-04 17:51,09-04
0,今天涨停明天卖,09-04 17:52,09-04
0,大盘上攻3200点和3300点整数关口还得卷商上的，别的都是瞎胡闹，拉不到3200点的，卷商就是搭台的。,09-04 18:06,09-04
0,看看：每天都有两三千人次的阅读书仙策略的所有的曾经的发表在东方财富网的对投资股票市场上的各种各样的精彩看法。今天已经达到超过5000多人次！在阅读和研究书仙策略的投资的看法，希望这些投资者，能够成立一个专门的：书仙策略研究会！确实是不错。就像历史上成立王羲之书法艺术研究会，颜真卿书法研究会一样。总比侃大山，聊家长里短的强多了！还可以学到许许多多的浓缩了芒格和威廉奥尼尔这些世界级的最著名的顶尖大师...,09-04 18:09,09-04
0,尾盘拉升，明天低开低走,09-04 18:57,09-04
0,海通已经开始回购了,09-04 19:17,09-04
0,1、全天成交相比上个交易日放量1395亿，达到8849亿。北向资金转头流入68.84亿，情绪指数来到107。聪明资金态度表达的很明显，积极看多做多，那么我们就要跟随好资金的态度坚定看多9月份行情。2、目前还是没有明确主线的行情，所以板块轮动格局不会变。轮动行情重点操作思路在于不追高，提前潜伏快进快出.,09-04 19:24,09-04
0,周一今日无操作。错过了年度最佳做T机会，继续等吧。,09-04 19:28,09-04
0,深股通，大搅棍，天天做t,09-04 19:29,09-04
0,证券是股市的风向标，均衡配置还是有必要的，这个位置布局证券指数ETF560090妥妥滴,09-04 19:34,09-04
0,券商应该抓紧这个护市机会上涨，不然到时怕涨高就不容易上涨了,09-04 19:42,09-04
0,说点高兴的，月线kdj今天终于金叉了，当然能否成定局要到9月30日收盘才能盖棺论定，但是八九不离十，尤其在当下的氛围里。仅只是kdj金叉威力就不小了，如果再佐以MACD绿柱接近0轴及快慢线趋于金叉，那么确定性就更高一些了。仅就东财的历史指标来看，2018年以来每次月金叉成功的当月涨幅都可观。2017年8月的指标和本月的技术指标状态最像，kdj在20附近低位成功金...,09-04 19:49,09-04
0,业绩是硬伤。,09-04 19:55,09-04
0,A股全清空了，就留着你格局了，啥时候飞一下,09-04 20:04,09-04
0,东财你什么也和酱香联个名,09-04 20:05,09-04
0,大牛市券商走牛逻辑是，自营盘大赚，其他都是毛毛雨，东方财富自营盘规模大不大，各位大佬们，大牛市有大券商自营盘赚百亿的,09-04 20:20,09-04
0,美丽的云南我来了，希望能与老师偶遇,09-04 20:41,09-04
0,明天就开始回购的可能性很大，今天海通做了个榜样,09-04 20:43,09-04
0,2023年8月10日，英大证券首席经济学家李大霄表示，随着史无前例的“活跃资本市场、提振投资者信心”的特大利好政策刺激下，A股出现一波强烈上攻，上攻至7月底后展开调整。从A股估值水平、调整幅度、成交量萎缩、下跌家数接近极限、基本面趋好、政策面利好频现等迹象表明，目前回调或基本到位，新一轮上攻即将开始概率很大。隔夜美股三大指数全线下行，道指跌超1.1%，但纳斯达克金龙指数只微跌0.09%，止跌迹象初...,09-04 20:55,09-04
0,刀哥的票还是非常牛的，上周拿下两个涨停板，今天又拿下一个涨停。,09-04 20:56,09-04
0,量化融券大跌，看来有希望了。看本周是否能收复长阴线。,09-04 21:20,09-04
0,终于摸到16.1了,09-04 21:21,09-04
0,今天涨时没涨，明天跌时证券该领跌了,09-04 21:34,09-04
0,明天高开低走，再来一波韭菜,09-04 21:36,09-04
0,买股票致富，走上人生巅峰，股吧得吧友们一起来买,09-04 21:42,09-04
0,等你来20cm解套啊,09-04 22:05,09-04
0,转发,09-04 22:09,09-04
0,啥时候开始回购？都过了十来天，还没动静啊,09-04 22:09,09-04
0,200亿那天割肉差不多了吗？应该还没完，还有的加仓，起码调整一两个月，,09-04 22:12,09-04
0,明天开始回购2个亿,09-04 22:17,09-04
0,大家伙都在看多东方财富,09-04 22:29,09-04
0,难怪大家都叫券商板块渣男，自上周利好发布以来，基本上都是跌，今天大盘涨43个点，仍然没有动静。,09-04 22:32,09-04
0,17.44追高进的，什么时候能到啊！,09-04 22:38,09-04
0,我总结下在我们的股票市场一直以来都是投资者关注的焦点，然而，成功炒股并非易事。帮助投资者在这个竞技场中取得成功。以下是一些关键技巧，可供投资者在中国股票市场中应用。充分的研究和分析：在进入股市之前，充分的研究和分析是至关重要的。不要仅仅依赖于市场传言或投机猜测。要了解你所投资的公司，包括其基本面、财务状况、行业地位等。只有对公司有充分的了解，才能做出明智的投资决策。情绪管理：市场充满了情绪波动，贪...,09-04 22:39,09-04
0,本周仅有三只新股，科创板的中巨芯和创业板的民生健康稍后上市，主板的金帝今天上市。金帝行业很一般，唯一发行价相对来说不高，这是只一级市场有肉吃，二级市场最多喝汤的票。,09-04 22:57,09-04
0,话说东方~龙头股跑输大盘！打脸,09-04 23:04,09-04
0,今天这种局面都不拉，说明主力是真不想拉了，上面套了两百亿啊,09-04 23:52,09-04
0,东方有财富为什么庄一直在压压压,09-04 23:52,09-04
0,周三涨停,09-05 00:39,09-05
0,居然可以把限售股用来融卷卖空，下一步会不会出现虚拟服先卖空？难怪股票价格总是上不去！,09-05 01:07,09-05
0,这么说吧！不把8.28那根大阴线吃掉，我绝对不会走。目标买够一百手,09-05 02:08,09-05
0,明天史诗级暴跌,09-05 02:49,09-05
0,价值投资,09-05 06:20,09-05
0,涨不过ETF？？？,09-05 06:52,09-05
0,已阅,09-05 06:54,09-05
0,股权在手，天下有我，,09-05 07:05,09-05
0,16.05买入15000股，不知明天能否赚钱？,09-05 07:08,09-05
0,仙人指路,09-05 07:25,09-05
0,奥雅股份，今天搞起来。,09-05 07:27,09-05
0,券商成交金额之王：东方财富18.3亿左右成交金额暂排第一，太平洋12.3亿居第二，中信9个亿。东方财富形态分析：16元左右支撑，有大体量300系头部绩优券商优势的东财强烈取而代之举旗领涨而成为新的龙头的预期。,09-05 08:04,09-05
0,昨天大盘涨1.4，这垃圾涨0.75。今天大盘跌1.4，这垃圾跌7.5。韭菜就是这样割出来的,09-05 08:10,09-05
0,老师，工业富联卖吗,09-05 08:14,09-05
0,转发,09-05 08:16,09-05
0,转发,09-05 08:20,09-05
0,85万股东户数可不是什么好事,09-05 08:20,09-05
0,东方财富对待融资融券客户的态度是很糟糕的，融资利率太高，别的券商都可以做得比他低。维保比例低于1.5没办法通融展期，别的券商可以，相当于客户困难的时候落井下石。,09-05 08:22,09-05
0,热度降了,09-05 08:23,09-05
0,玛德怎么还不回购！！,09-05 08:26,09-05
0,20230905,09-05 08:26,09-05
0,20.5元的本，什么时候可以解套呢？请问你们的成本是多少呢？,09-05 08:39,09-05
0,转发,09-05 08:45,09-05
0,老师千禾味业怎么看，套着了,09-05 08:53,09-05
0,ai算力位置已经调整的够可以了,09-05 08:54,09-05
0,今天补缺,09-05 09:04,09-05
0,东方财富做为龙头，长期价值应该在21元左右！只要低于15元可以建仓！但是大盘股利润不会高！只适合稳定投资者！,09-05 09:06,09-05
0,磨磨唧唧的还不回购,09-05 09:08,09-05
0,A股三大指数收报:3177.06，10611.74，2118.03。两市成交额8849亿，比前日增加1395亿，北上资金流入68.84亿，南下资金流入42.99亿。涨跌停家57/2，涨跌家3921/977。房地产服务，非金属材料，油气开采及服务，小金属涨幅居前。,09-05 09:14,09-05
0,东财回购说了这么久？为啥还没有开始？？？,09-05 09:17,09-05
0,磨磨唧唧,09-05 09:23,09-05
0,融券里都是量化，主力可以拉起来收割一波，融券里都是量化，主力可以拉起来收割一波,09-05 09:24,09-05
0,9月进入政策落地周期，资金配合情况下，市场具备做多看多基础，甚至部分超级活跃资金有望造出超级龙头，要做好全面准备。现在重点方向以科技为主，但依旧轮动节奏，近期的人工智能、芯片等方向依旧有轮动趋向。所以暂时策略不变，潜伏为主，冲高卖出。后续还会有地产相关、核污染都有轮动需求。这些方向冲高则是卖出机会。(以上内容仅是个人观点，不具有投资建议，有共同想法可以互动起来）,09-05 09:26,09-05
0,前面的一根大阴线就像珠穆朗玛峰一样，难以逾越。,09-05 09:26,09-05
0,证券进入渣男时代要结束了,09-05 09:28,09-05
0,差不多出来就行啦,09-05 09:30,09-05
0,一阴破5线，断头铡,09-05 09:31,09-05
0,自选股里，昨天涨幅最小，今天跌幅最大的一只宝贝,09-05 09:33,09-05
0,券商板块开盘就砸，龙头券商不断跌，看空，估计要跌破5日线,09-05 09:34,09-05
0,唱多就没有不跌的,09-05 09:35,09-05
0,前段时间不是说增加交易时间吗？闹得沸沸扬扬的，现在又没消息了？,09-05 09:38,09-05
0,要破15元关口，上方主力撤了,09-05 09:39,09-05
0,上星期一的热门券商又开始坐冷板凳，渣男都不是,09-05 09:40,09-05
0,各路大v开始唱多券商，就知道要短期内出货了,09-05 09:40,09-05
0,这垃圾套了多少人啊？,09-05 09:40,09-05
0,难道真的要去补缺口了？,09-05 09:41,09-05
0,弱不拉几,09-05 09:43,09-05
0,绿色健康码,09-05 09:43,09-05
0,还不够昨天跌的,09-05 09:43,09-05
0,持续流出东财又在割韭菜,09-05 09:43,09-05
0,按技术分析东财本月应先回落15附近后再上涨，无论是否如此先控好仓位。,09-05 09:43,09-05
0,有意思吗？,09-05 09:44,09-05
0,你除了跌还会干嘛呢？,09-05 09:44,09-05
